lang1,lang2,word,cor
de,ar,sea,0.5699008166132787
de,ar,sky,0.5298465763540605
de,ar,smoke,0.744828331934423
de,ar,star,0.5730312419729645
de,ar,stone,0.7633412918579887
de,ar,sun,0.3032377496692396
de,ar,water,0.6020940484066203
de,ar,wind,0.14117155193878592
de,ar,year,0.496021998686893
de,bg,ash,0.8181313580744357
de,bg,cloud,0.6681269964264583
de,bg,day,0.47755794930086815
de,bg,dust,0.8190818033716146
de,bg,earth,0.7660464254906174
de,bg,fire,0.60457896606361
de,bg,lake,0.7963978363296444
de,bg,moon,0.7286670265945426
de,bg,mountain,0.35898800788463914
de,bg,night,NA
de,bg,river,0.7783933791102817
de,bg,salt,NA
de,bg,sand,0.849816789218236
de,bg,sea,0.820249320780204
de,bg,sky,0.6955381783318947
de,bg,smoke,0.7685097297156444
de,bg,star,0.514681054143456
de,bg,stone,0.5288214494661848
de,bg,sun,0.6142892543699464
de,bg,water,0.7309696479858775
de,bg,wind,0.8676522616924838
de,bg,year,0.4356832959628938
de,bn,ash,0.7234366174124393
de,bn,cloud,0.7577433016958406
de,bn,day,0.5034198801459563
de,bn,dust,0.6228258963162763
de,bn,earth,0.6046838724352716
de,bn,fire,0.7812346990486698
de,bn,lake,0.8213447974969597
de,bn,moon,0.8131410564103378
de,bn,mountain,0.4975934970940781
de,bn,night,NA
de,bn,river,0.8661367630754742
de,bn,salt,NA
de,bn,sand,0.645381582571069
de,bn,sea,0.5505957547009899
de,bn,sky,0.7741615629290279
de,bn,smoke,0.6522854128310118
de,bn,star,0.4586062903197491
de,bn,stone,0.3819905377671257
de,bn,sun,0.7795568386096731
de,bn,water,0.6706050345438554
de,bn,wind,0.4899300988328558
de,bn,year,0.7122415342375118
de,el,ash,0.5032717135232054
de,el,cloud,0.8365523783251161
de,el,day,0.4013130502943246
de,el,dust,0.81369120400876
de,el,earth,0.6309430096101114
de,el,fire,0.7328099245072583
de,el,lake,0.6999544617367524
de,el,moon,0.8305565567506481
de,el,mountain,0.5622428412658275
de,el,night,NA
de,el,river,0.8918281276007657
de,el,salt,NA
de,el,sand,0.7177286376547547
de,el,sea,0.8060330773561174
de,el,sky,0.7395651783477608
de,el,smoke,0.6656473533662034
de,el,star,0.6076378651671572
de,el,stone,0.6617202518712785
de,el,sun,0.7697157621114581
de,el,water,0.7510808728268753
de,el,wind,0.727952940972809
de,el,year,0.7281785052782431
de,en,ash,0.9064858721842962
de,en,cloud,0.8890159734886002
de,en,day,0.3646663004149598
de,en,dust,0.9316872408133374
de,en,earth,0.8243641600908609
de,en,fire,0.7894388671842122
de,en,lake,0.8090534860149535
de,en,moon,0.9038217257225933
de,en,mountain,0.8298881387406158
de,en,night,NA
de,en,river,0.9258616424020073
de,en,salt,NA
de,en,sand,0.865443044457022
de,en,sea,0.7939359824530671
de,en,sky,0.8376679918851258
de,en,smoke,0.942615595274892
de,en,star,0.6745147336829259
de,en,stone,0.8124746311014764
de,en,sun,0.841599762319254
de,en,water,0.9006778504966777
de,en,wind,0.8655422602175368
de,en,year,0.8339128022981417
de,es,ash,0.7734370216842348
de,es,cloud,0.7078656726512231
de,es,day,0.3366788777832493
de,es,dust,0.8780703106938502
de,es,earth,0.8366924886995659
de,es,fire,0.7836754612971114
de,es,lake,0.8305975026296402
de,es,moon,0.8590836408415019
de,es,mountain,0.6005996437682969
de,es,night,NA
de,es,river,0.8331291601956482
de,es,salt,NA
de,es,sand,0.8879745356603977
de,es,sea,0.7948791036859556
de,es,sky,0.8857809646067731
de,es,smoke,0.7540582823654532
de,es,star,0.7074896017844567
de,es,stone,0.765991529263579
de,es,sun,0.8148931731629685
de,es,water,0.8031769665398814
de,es,wind,0.8274337939723859
de,es,year,0.8604377187687323
de,fa,ash,0.8312223308214077
de,fa,cloud,0.8606878474793631
de,fa,day,0.3721007010317924
de,fa,dust,0.4497309280030876
de,fa,earth,0.5360948343594669
de,fa,fire,0.8430087793989308
de,fa,lake,0.8009372869839088
de,fa,moon,0.13900374364958817
de,fa,mountain,0.5995199238484736
de,fa,night,NA
de,fa,river,0.8713099869684073
de,fa,salt,NA
de,fa,sand,0.8124316183766095
de,fa,sea,0.5442832082492122
de,fa,sky,0.8401192960394198
de,fa,smoke,0.798857582525469
de,fa,star,0.23923177924944997
de,fa,stone,0.3501380439227089
de,fa,sun,0.6312057996587273
de,fa,water,0.5734487059143168
de,fa,wind,0.7391519998831646
de,fa,year,0.32210487415529415
de,fr,ash,0.8522216256306547
de,fr,cloud,0.8117448800336695
de,fr,day,0.5260930690438611
de,fr,dust,0.9440461443803733
de,fr,earth,0.856916795289308
de,fr,fire,0.8391832787846168
de,fr,lake,0.862604944527963
de,fr,moon,0.8731899135568807
de,fr,mountain,0.704405054543968
de,fr,night,NA
de,fr,river,0.8718694003834843
de,fr,salt,NA
de,fr,sand,0.8242817361727318
de,fr,sea,0.8047489871370621
de,fr,sky,0.9234902403031445
de,fr,smoke,0.9061285409638662
de,fr,star,0.6238192704027059
de,fr,stone,0.7044469015516329
de,fr,sun,0.8425758497637413
de,fr,water,0.7118675157492146
de,fr,wind,0.8668447090291637
de,fr,year,0.7467100311525564
de,gu,ash,0.5131895663316064
de,gu,cloud,0.23602061903511418
de,gu,day,0.40877366375964674
de,gu,dust,0.5776163254953771
de,gu,earth,0.5296691840534583
de,gu,fire,-0.007368135153593223
de,gu,lake,0.5489746506717548
de,gu,moon,0.6074692957439268
de,gu,mountain,0.2780025365206698
de,gu,night,NA
de,gu,river,0.749833984973803
de,gu,salt,NA
de,gu,sand,0.6913643228162382
de,gu,sea,0.585219591340688
de,gu,sky,-0.34680465623994705
de,gu,smoke,0.32669639439289083
de,gu,star,0.5253083019593391
de,gu,stone,0.5102127316636068
de,gu,sun,0.5939139325535236
de,gu,water,0.7931787365234099
de,gu,wind,0.6622512217487563
de,gu,year,0.6383382749799011
de,hi,ash,0.76505048192546
de,hi,cloud,0.638639976471223
de,hi,day,0.3772476337754909
de,hi,dust,0.7069815972366649
de,hi,earth,0.3727005372618296
de,hi,fire,0.7325382298531741
de,hi,lake,0.8507931243241234
de,hi,moon,0.04643393248870711
de,hi,mountain,0.7017508816571002
de,hi,night,NA
de,hi,river,0.8454822001015329
de,hi,salt,NA
de,hi,sand,0.8185987752896938
de,hi,sea,0.5921149344296971
de,hi,sky,0.4986721193743879
de,hi,smoke,0.7297046646298296
de,hi,star,0.11501579110599412
de,hi,stone,0.6042150963093865
de,hi,sun,0.25613724214626205
de,hi,water,0.6588833426817585
de,hi,wind,0.3486505706026932
de,hi,year,0.7035409673945461
de,id,ash,0.5285359860194766
de,id,cloud,0.5683689143748867
de,id,day,0.4904938536258424
de,id,dust,0.5808313913703085
de,id,earth,0.44201327726078665
de,id,fire,0.2839051885871528
de,id,lake,0.8487046860376116
de,id,moon,0.029659956161509793
de,id,mountain,0.43130247356558027
de,id,night,NA
de,id,river,0.8819867241256003
de,id,salt,NA
de,id,sand,0.7738452281116159
de,id,sea,0.6797864528092897
de,id,sky,0.6253183500797704
de,id,smoke,0.42841039833969163
de,id,star,0.5557666597235308
de,id,stone,0.5235951123801657
de,id,sun,0.7332858774572998
de,id,water,0.6776540739969142
de,id,wind,0.8069265032506443
de,id,year,0.25412571500487996
de,ig,ash,NA
de,ig,cloud,0.512336225169151
de,ig,day,0.583707516265416
de,ig,dust,NA
de,ig,earth,0.45346671954728435
de,ig,fire,0.46789843004752946
de,ig,lake,NA
de,ig,moon,0.05347843904201343
de,ig,mountain,0.15958623112884357
de,ig,night,NA
de,ig,river,0.6340246901350413
de,ig,salt,NA
de,ig,sand,NA
de,ig,sea,0.7071707439582374
de,ig,sky,0.6741372704054899
de,ig,smoke,NA
de,ig,star,NA
de,ig,stone,NA
de,ig,sun,0.06972130535110177
de,ig,water,-0.2807171255982072
de,ig,wind,NA
de,ig,year,0.3740333275423096
de,it,ash,0.8656204176455714
de,it,cloud,0.7033940530416335
de,it,day,0.5811966060865121
de,it,dust,0.8534258200479107
de,it,earth,0.8104592665747445
de,it,fire,0.7641220838457063
de,it,lake,0.8497503715697974
de,it,moon,0.8377487437381075
de,it,mountain,0.6155367257711591
de,it,night,NA
de,it,river,0.9384873563751156
de,it,salt,NA
de,it,sand,0.8473563966845178
de,it,sea,0.8647317735605978
de,it,sky,0.8681380980142538
de,it,smoke,0.8898918935396323
de,it,star,0.599933456627162
de,it,stone,0.7214123807112326
de,it,sun,0.748752723333679
de,it,water,0.7793126548812987
de,it,wind,0.7856078757138514
de,it,year,0.754471960196162
de,ja,ash,-0.34293274747854163
de,ja,cloud,-0.19663575869182934
de,ja,day,-0.11809816677007756
de,ja,dust,0.32958954516926164
de,ja,earth,-0.14726053943419753
de,ja,fire,-0.02422737731801521
de,ja,lake,0.4764603184365649
de,ja,moon,-0.33705427869454285
de,ja,mountain,0.45715053496704755
de,ja,night,NA
de,ja,river,0.43747546661536735
de,ja,salt,NA
de,ja,sand,-0.011519838665227808
de,ja,sea,0.2804233454007302
de,ja,sky,-0.14942194122453514
de,ja,smoke,-0.262511845581095
de,ja,star,-0.08181243694815085
de,ja,stone,0.304280560426667
de,ja,sun,-0.02066755625324515
de,ja,water,-0.13967714338261084
de,ja,wind,-0.20477159354762842
de,ja,year,0.29159004735156285
de,kn,ash,0.7898406165195991
de,kn,cloud,0.6260459883659634
de,kn,day,0.28821063859819396
de,kn,dust,0.8755724716057208
de,kn,earth,0.5262541567607405
de,kn,fire,0.8138784599725861
de,kn,lake,0.7096355622921012
de,kn,moon,0.775304949571179
de,kn,mountain,0.550538412860891
de,kn,night,NA
de,kn,river,0.7800268470112398
de,kn,salt,NA
de,kn,sand,0.7977023811618283
de,kn,sea,0.7033014540078502
de,kn,sky,0.8001496814447978
de,kn,smoke,0.7852639176622593
de,kn,star,0.6018960923416844
de,kn,stone,0.6887777287611165
de,kn,sun,0.6949028381266119
de,kn,water,NA
de,kn,wind,0.5655570656483967
de,kn,year,0.6119851114986974
de,ko,ash,-0.009881737868827189
de,ko,cloud,0.5733794612671675
de,ko,day,0.2137159605541041
de,ko,dust,0.5091993475014969
de,ko,earth,0.5325245993768788
de,ko,fire,0.28610649140873384
de,ko,lake,0.754991812180592
de,ko,moon,0.3933048461175408
de,ko,mountain,0.33860841429745586
de,ko,night,NA
de,ko,river,0.7534753193821008
de,ko,salt,NA
de,ko,sand,0.6885985555840585
de,ko,sea,0.7250975344503172
de,ko,sky,0.5696990845619541
de,ko,smoke,0.6075130249935271
de,ko,star,0.6240078017968009
de,ko,stone,0.34719555589626616
de,ko,sun,0.61253217965209
de,ko,water,0.6333446717379663
de,ko,wind,0.767092224785272
de,ko,year,0.688224376046505
de,ml,ash,0.7879419041863445
de,ml,cloud,0.7652798655556937
de,ml,day,0.6612664658203184
de,ml,dust,0.7418245621715476
de,ml,earth,0.7693561559267693
de,ml,fire,0.7374089553567005
de,ml,lake,0.758130770393302
de,ml,moon,0.8361707635926177
de,ml,mountain,0.6237699807475597
de,ml,night,NA
de,ml,river,0.687895793336034
de,ml,salt,NA
de,ml,sand,NA
de,ml,sea,0.6876543279193328
de,ml,sky,0.7518773049529043
de,ml,smoke,0.7787804725773052
de,ml,star,0.48458974009626943
de,ml,stone,0.3999275972814495
de,ml,sun,0.6916822523938555
de,ml,water,0.5837162654918202
de,ml,wind,0.5408778373519162
de,ml,year,0.5651160761313856
de,mr,ash,0.6913138336137026
de,mr,cloud,0.5252465228845274
de,mr,day,0.4656075076900171
de,mr,dust,0.6150277375694229
de,mr,earth,0.41998714693128336
de,mr,fire,0.437473046805971
de,mr,lake,0.41199542074857065
de,mr,moon,0.8364274532994744
de,mr,mountain,0.6127226019660501
de,mr,night,NA
de,mr,river,0.4920374822954214
de,mr,salt,NA
de,mr,sand,0.7194484149930621
de,mr,sea,0.5366994757138428
de,mr,sky,0.5974057329934606
de,mr,smoke,0.36826059496440317
de,mr,star,0.6268711075020921
de,mr,stone,0.5940039955468276
de,mr,sun,0.7427760692369645
de,mr,water,0.5560823485543506
de,mr,wind,0.2321203735364976
de,mr,year,0.320919202748595
de,ne,ash,0.056517265077988973
de,ne,cloud,-0.3051532913240109
de,ne,day,-0.02851789228668907
de,ne,dust,NA
de,ne,earth,0.16465032699083482
de,ne,fire,0.41417126530678106
de,ne,lake,0.34946123389459216
de,ne,moon,0.627015615578084
de,ne,mountain,0.49158190949661557
de,ne,night,NA
de,ne,river,0.5284459795922509
de,ne,salt,NA
de,ne,sand,0.39121008603206997
de,ne,sea,0.26771207957593623
de,ne,sky,0.2654982319281497
de,ne,smoke,0.1297941970069139
de,ne,star,0.6415927040846943
de,ne,stone,0.3102483667734035
de,ne,sun,0.3627135402525752
de,ne,water,0.5857838641298985
de,ne,wind,0.20155432010584556
de,ne,year,0.6641120737345906
de,nl,ash,0.3415680605936861
de,nl,cloud,0.8451678585587481
de,nl,day,0.36863350881693807
de,nl,dust,0.6878341101038111
de,nl,earth,0.6793375397267928
de,nl,fire,0.649851584202637
de,nl,lake,-0.06972819270362264
de,nl,moon,0.8431972090389741
de,nl,mountain,NA
de,nl,night,NA
de,nl,river,NA
de,nl,salt,NA
de,nl,sand,0.7397474068624418
de,nl,sea,0.5330760315153878
de,nl,sky,0.7993244720543553
de,nl,smoke,0.8108649447400741
de,nl,star,0.4762158439761955
de,nl,stone,0.5516222454357455
de,nl,sun,0.7690596265117483
de,nl,water,0.7477001648082487
de,nl,wind,0.8148095156457328
de,nl,year,0.7866734561724824
de,pa,ash,0.797338837952302
de,pa,cloud,0.5079096807793468
de,pa,day,0.272391221222448
de,pa,dust,0.7897234206471027
de,pa,earth,0.37166807070921754
de,pa,fire,0.699314634083409
de,pa,lake,0.6534842807091866
de,pa,moon,0.5281980470831883
de,pa,mountain,0.6382726958491869
de,pa,night,NA
de,pa,river,0.4564398437952031
de,pa,salt,NA
de,pa,sand,0.6312988698555666
de,pa,sea,0.5023640073554053
de,pa,sky,0.44251679918557857
de,pa,smoke,0.7672412778842056
de,pa,star,0.42475969295866906
de,pa,stone,0.47514387770952554
de,pa,sun,0.6408187176526448
de,pa,water,0.6093509372151443
de,pa,wind,0.533533152456147
de,pa,year,0.541598938198858
de,pl,ash,0.8221088363697264
de,pl,cloud,0.6309255330640536
de,pl,day,0.6116967740501801
de,pl,dust,0.9017756849618939
de,pl,earth,0.6284681273011821
de,pl,fire,0.8282113337381269
de,pl,lake,0.8585463549587505
de,pl,moon,0.836051518036391
de,pl,mountain,0.43587084051536695
de,pl,night,NA
de,pl,river,0.8184401531924754
de,pl,salt,NA
de,pl,sand,0.8119728190289252
de,pl,sea,0.785150029626725
de,pl,sky,0.8092724675321366
de,pl,smoke,0.7150321509409316
de,pl,star,0.27663495593120907
de,pl,stone,0.8012286987987375
de,pl,sun,0.794085642762946
de,pl,water,0.5547093068396745
de,pl,wind,0.8022275215777985
de,pl,year,0.814315770573428
de,pt,ash,0.7292465095542762
de,pt,cloud,0.5917090369775857
de,pt,day,0.26843047135715326
de,pt,dust,0.6409816180174817
de,pt,earth,0.5174485596374829
de,pt,fire,0.6369501894869384
de,pt,lake,0.8417103458204511
de,pt,moon,0.39179019121365233
de,pt,mountain,0.6052717650989975
de,pt,night,NA
de,pt,river,0.6718731754901792
de,pt,salt,NA
de,pt,sand,0.7250250375798672
de,pt,sea,0.5576630407382156
de,pt,sky,0.5961935228446299
de,pt,smoke,0.8395829613311896
de,pt,star,0.6394240633956801
de,pt,stone,0.7693185616930195
de,pt,sun,-0.1740256499248552
de,pt,water,0.7638511197959712
de,pt,wind,0.47012074536335335
de,pt,year,0.7452822007780244
de,ro,ash,0.37920836794669327
de,ro,cloud,0.5697388819858227
de,ro,day,0.4057623234227253
de,ro,dust,0.7987232431822283
de,ro,earth,0.6385051317310008
de,ro,fire,0.6425038648908874
de,ro,lake,0.6195523705730268
de,ro,moon,0.38015788341501255
de,ro,mountain,0.6775393610497105
de,ro,night,NA
de,ro,river,0.7271638791996541
de,ro,salt,NA
de,ro,sand,0.7659804762074187
de,ro,sea,0.6313732697375812
de,ro,sky,0.6410465900912664
de,ro,smoke,0.8115037207369459
de,ro,star,0.584043716601123
de,ro,stone,0.5655404309332192
de,ro,sun,0.6779064622351868
de,ro,water,0.7452139553074061
de,ro,wind,0.6496842107365354
de,ro,year,0.14770018552467057
de,ru,ash,0.5651904375059179
de,ru,cloud,0.8704466842012533
de,ru,day,0.7701880690350792
de,ru,dust,0.8743487056581305
de,ru,earth,0.6831957555548939
de,ru,fire,0.7329367956260889
de,ru,lake,0.763860770269527
de,ru,moon,0.8334285594231738
de,ru,mountain,0.47309305428499415
de,ru,night,NA
de,ru,river,0.7522894372373562
de,ru,salt,NA
de,ru,sand,0.894166217090225
de,ru,sea,0.8739077797889855
de,ru,sky,0.8310053098094187
de,ru,smoke,0.7977780919551212
de,ru,star,0.4322134035306972
de,ru,stone,0.7493829822955063
de,ru,sun,0.8166653924787864
de,ru,water,0.7914531358306062
de,ru,wind,0.7641223650619018
de,ru,year,0.7463791357893955
de,ta,ash,0.5140286904019745
de,ta,cloud,0.781692402365934
de,ta,day,0.40475615427408906
de,ta,dust,0.7854180434134311
de,ta,earth,0.692378546168131
de,ta,fire,0.5287333788344046
de,ta,lake,0.6593916933403621
de,ta,moon,0.7976885124620848
de,ta,mountain,0.5501439336448549
de,ta,night,NA
de,ta,river,0.684324585870012
de,ta,salt,NA
de,ta,sand,0.7679165095248527
de,ta,sea,0.5955466122778914
de,ta,sky,0.7688480624259622
de,ta,smoke,0.7023549053658386
de,ta,star,0.5309584390179474
de,ta,stone,0.3828209004839571
de,ta,sun,0.8530637775320618
de,ta,water,0.721172589352047
de,ta,wind,0.8257951038675315
de,ta,year,0.7632003346377619
de,te,ash,0.6689260469641696
de,te,cloud,0.6068524721823979
de,te,day,0.547059693792434
de,te,dust,0.84479524204478
de,te,earth,0.737401576325395
de,te,fire,NA
de,te,lake,0.7250882587420757
de,te,moon,0.8476078692221763
de,te,mountain,0.7301078337871655
de,te,night,NA
de,te,river,0.7386617193323921
de,te,salt,NA
de,te,sand,0.7156850360882396
de,te,sea,0.2929433529341319
de,te,sky,0.9093570691455067
de,te,smoke,0.7191623029858548
de,te,star,0.5334691507262624
de,te,stone,0.5823331903449694
de,te,sun,0.8307964799960289
de,te,water,0.77667670383678
de,te,wind,0.7219693804821813
de,te,year,0.5186624635763311
de,th,ash,0.683871575682268
de,th,cloud,0.5484586596927213
de,th,day,0.2693963580480433
de,th,dust,0.7018935700705988
de,th,earth,0.2021675699709776
de,th,fire,0.7172887390032732
de,th,lake,NA
de,th,moon,NA
de,th,mountain,0.5118971074976093
de,th,night,NA
de,th,river,0.9125201789070592
de,th,salt,NA
de,th,sand,0.6915096976575908
de,th,sea,0.7256069032133614
de,th,sky,0.3902737248518623
de,th,smoke,0.7075472418106334
de,th,star,0.430061692226136
de,th,stone,0.7340413175171597
de,th,sun,NA
de,th,water,0.5771916691948358
de,th,wind,0.7651049524912379
de,th,year,0.7556809633842405
de,tl,ash,0.45201722544884787
de,tl,cloud,0.35712270944452845
de,tl,day,0.5802417076189917
de,tl,dust,0.5122406486715589
de,tl,earth,0.2165774277477305
de,tl,fire,0.4821114793396317
de,tl,lake,0.6354750956345707
de,tl,moon,0.1532004438874961
de,tl,mountain,0.4791888913235348
de,tl,night,NA
de,tl,river,0.8450019364198876
de,tl,salt,NA
de,tl,sand,0.49244845235267204
de,tl,sea,0.6466434514772842
de,tl,sky,0.4961174221842941
de,tl,smoke,0.6987413826251242
de,tl,star,0.4092523406738961
de,tl,stone,0.36614763911347725
de,tl,sun,0.25857643863423807
de,tl,water,0.6836795656373988
de,tl,wind,0.4223631893113916
de,tl,year,0.3877750190126151
de,tr,ash,0.690739890767524
de,tr,cloud,0.6565087797404322
de,tr,day,0.47660055359361136
de,tr,dust,0.7961390102534368
de,tr,earth,0.43557571644979526
de,tr,fire,0.7042402695209599
de,tr,lake,0.8117469652539455
de,tr,moon,0.11567659582866592
de,tr,mountain,0.7918848327047794
de,tr,night,NA
de,tr,river,0.8898781777534086
de,tr,salt,NA
de,tr,sand,0.7772020865422066
de,tr,sea,0.7733371236220199
de,tr,sky,0.8309725428209942
de,tr,smoke,0.8454055538028852
de,tr,star,0.5669262976876894
de,tr,stone,0.43363127558707554
de,tr,sun,0.8150600847963196
de,tr,water,0.7913108655361173
de,tr,wind,0.7723019304180004
de,tr,year,0.4206578140347664
de,ur,ash,0.036909144305668176
de,ur,cloud,0.7346383563911203
de,ur,day,0.5773550957391728
de,ur,dust,0.6296990866984408
de,ur,earth,0.533279595174322
de,ur,fire,0.5472583858561006
de,ur,lake,0.6943562433976251
de,ur,moon,0.8314555392661198
de,ur,mountain,0.3043499354464507
de,ur,night,NA
de,ur,river,0.8467450352505375
de,ur,salt,NA
de,ur,sand,0.49448236456947503
de,ur,sea,0.6556484411839003
de,ur,sky,0.8044762387695606
de,ur,smoke,0.6416747973080955
de,ur,star,0.43182270969284
de,ur,stone,0.5097211801942255
de,ur,sun,0.7949363901387514
de,ur,water,0.6035369231595122
de,ur,wind,0.3723246888688414
de,ur,year,0.664119215107384
de,vi,ash,0.6973113719662187
de,vi,cloud,0.7443863920043073
de,vi,day,0.3664611972177351
de,vi,dust,0.7865170734474524
de,vi,earth,0.5093410666162479
de,vi,fire,0.15935065415348995
de,vi,lake,0.6542884409345198
de,vi,moon,0.8618481325720705
de,vi,mountain,0.20777747243023056
de,vi,night,NA
de,vi,river,0.6483915849416054
de,vi,salt,NA
de,vi,sand,0.5736283947467943
de,vi,sea,0.6177207527732371
de,vi,sky,0.7207434883005324
de,vi,smoke,0.6992498770933377
de,vi,star,0.39391063021129813
de,vi,stone,0.3842028241815264
de,vi,sun,0.8294085700962589
de,vi,water,0.4273641371889005
de,vi,wind,0.7175247719661016
de,vi,year,0.7837437547791933
de,yo,ash,NA
de,yo,cloud,NA
de,yo,day,0.4565409288846822
de,yo,dust,0.1398279687293541
de,yo,earth,0.30573284039512705
de,yo,fire,0.21913792589928477
de,yo,lake,0.5360221186736983
de,yo,moon,NA
de,yo,mountain,0.751405685418216
de,yo,night,NA
de,yo,river,0.19020319902173569
de,yo,salt,NA
de,yo,sand,NA
de,yo,sea,0.46746956908988413
de,yo,sky,NA
de,yo,smoke,NA
de,yo,star,0.567496696757925
de,yo,stone,0.1278392432045934
de,yo,sun,0.15549728277768288
de,yo,water,0.372555056310231
de,yo,wind,NA
de,yo,year,0.4250632444921575
de,zh,ash,0.08478922496914455
de,zh,cloud,-0.614236616292727
de,zh,day,-0.370711962993594
de,zh,dust,0.3668204279103051
de,zh,earth,-0.07641251648872704
de,zh,fire,-0.335986539283237
de,zh,lake,0.4695533848357028
de,zh,moon,0.10900600436783887
de,zh,mountain,0.15496539908011758
de,zh,night,NA
de,zh,river,0.5513322318184906
de,zh,salt,NA
de,zh,sand,0.309630988950724
de,zh,sea,0.20023221242664765
de,zh,sky,-0.08886731314937696
de,zh,smoke,0.41356452675069283
de,zh,star,-0.11997875899277481
de,zh,stone,0.3744111822338967
de,zh,sun,0.43331964242530785
de,zh,water,0.16087630595327232
de,zh,wind,-0.267055695115281
de,zh,year,0.2088857216249463
el,ar,ash,0.6845868769052039
el,ar,cloud,0.29042222348078917
el,ar,day,0.7379689623854045
el,ar,dust,0.6651562586430535
el,ar,earth,0.5110840315397075
el,ar,fire,0.604878091743828
el,ar,lake,0.6991084319723695
el,ar,moon,0.21366396947600352
el,ar,mountain,0.664048945020723
el,ar,night,0.7678423919275886
el,ar,river,0.6601332900587877
el,ar,salt,0.770887073725234
el,ar,sand,0.6775377081067661
el,ar,sea,0.5380660980378758
el,ar,sky,0.49165180502607275
el,ar,smoke,0.6417026452505697
el,ar,star,0.47492713620214155
el,ar,stone,0.758162972486093
el,ar,sun,0.2861062084118888
el,ar,water,0.6123154229529431
el,ar,wind,0.3724517053126037
el,ar,year,0.5980397461468159
el,bg,ash,0.5442106932320179
el,bg,cloud,0.6047464739682008
el,bg,day,0.6358653634804158
el,bg,dust,0.8416696336951778
el,bg,earth,0.34207635606212317
el,bg,fire,0.44321296817594347
el,bg,lake,0.6535368587410492
el,bg,moon,0.679757737194364
el,bg,mountain,0.45062612491476767
el,bg,night,0.6754311262163017
el,bg,river,0.6653381311984388
el,bg,salt,0.7135939074549614
el,bg,sand,0.7284997572289375
el,bg,sea,0.6610236250849304
el,bg,sky,0.7904285727734923
el,bg,smoke,0.6542879115937263
el,bg,star,0.8327687428685971
el,bg,stone,0.19292818029293415
el,bg,sun,0.6655008571520931
el,bg,water,0.7150699644842442
el,bg,wind,0.7637065769347477
el,bg,year,0.18602049067926163
el,bn,ash,0.6123821280282273
el,bn,cloud,0.7897339681678305
el,bn,day,0.685347482227592
el,bn,dust,0.6373454344387642
el,bn,earth,0.697537682196666
el,bn,fire,0.5557613538162216
el,bn,lake,0.734328804233895
el,bn,moon,0.6830983402313953
el,bn,mountain,0.54219479302875
el,bn,night,0.6277775956447675
el,bn,river,0.6777745305394491
el,bn,salt,0.6684739620192857
el,bn,sand,0.7342544856882491
el,bn,sea,0.6204569069166083
el,bn,sky,0.7533790530096749
el,bn,smoke,0.8654603587870943
el,bn,star,0.6365755879032436
el,bn,stone,0.6443697130706963
el,bn,sun,0.7394739368379667
el,bn,water,0.7970270401263098
el,bn,wind,0.3998163914099651
el,bn,year,0.8212071753060767
el,de,ash,0.5032717135232054
el,de,cloud,0.8365523783251161
el,de,day,0.4013130502943246
el,de,dust,0.81369120400876
el,de,earth,0.6309430096101114
el,de,fire,0.7328099245072583
el,de,lake,0.6999544617367524
el,de,moon,0.8305565567506481
el,de,mountain,0.5622428412658275
el,de,night,NA
el,de,river,0.8918281276007657
el,de,salt,NA
el,de,sand,0.7177286376547547
el,de,sea,0.8060330773561174
el,de,sky,0.7395651783477608
el,de,smoke,0.6656473533662034
el,de,star,0.6076378651671572
el,de,stone,0.6617202518712785
el,de,sun,0.7697157621114581
el,de,water,0.7510808728268753
el,de,wind,0.727952940972809
el,de,year,0.7281785052782431
el,en,ash,0.6067933656868294
el,en,cloud,0.8382375807530186
el,en,day,0.8892790753942256
el,en,dust,0.7677736197516902
el,en,earth,0.5371888401203359
el,en,fire,0.6724118983514198
el,en,lake,0.6577615613180946
el,en,moon,0.7338072467339718
el,en,mountain,0.6128363213598532
el,en,night,0.6659645354348702
el,en,river,0.8536986430510897
el,en,salt,0.646339115900193
el,en,sand,0.8234570951428385
el,en,sea,0.7496811439178922
el,en,sky,0.7070498026825652
el,en,smoke,0.7445574719425448
el,en,star,0.7917906140333811
el,en,stone,0.7246302224346746
el,en,sun,0.8539331133406547
el,en,water,0.7621830748043156
el,en,wind,0.7672818078039297
el,en,year,0.6902245094424995
el,es,ash,0.23372948990117381
el,es,cloud,0.7227348725920341
el,es,day,0.8955938169882984
el,es,dust,0.8184567818422819
el,es,earth,0.5715426181091295
el,es,fire,0.5846641497268028
el,es,lake,0.7617997750317681
el,es,moon,0.7585983636455677
el,es,mountain,0.486291995124075
el,es,night,0.6855524110500967
el,es,river,0.6773348298104467
el,es,salt,0.8505212340179147
el,es,sand,0.656078051840052
el,es,sea,0.7074897812574947
el,es,sky,0.6645398879383502
el,es,smoke,0.41166924574985786
el,es,star,0.8835096620501798
el,es,stone,0.47310918579586236
el,es,sun,0.7876963838588579
el,es,water,0.7264047192131402
el,es,wind,0.6509623614729635
el,es,year,0.8058562178297113
el,fa,ash,0.48932222914501455
el,fa,cloud,0.7850517296091152
el,fa,day,0.6039843534159105
el,fa,dust,0.3610521178811989
el,fa,earth,0.35893938117922186
el,fa,fire,0.5825521164927265
el,fa,lake,0.6052009072272301
el,fa,moon,-0.0759645364525008
el,fa,mountain,0.5374157911870551
el,fa,night,0.7415831123816384
el,fa,river,0.6285763126176445
